"journal_id","account_id","group_id","amount","type","createdAt","updatedAt"
204,186,169,140.58270000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
204,187,169,140.58270000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
205,288,167,1884.0045,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
205,193,178,1794.29,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
205,187,169,44.85725,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
205,186,169,44.85725,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
206,234,167,3925.005,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
206,193,178,3738.1,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
206,187,169,93.4525,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
206,186,169,93.4525,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
207,233,167,2805.0015,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
207,193,178,2671.43,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
207,187,169,66.78575,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
207,186,169,66.78575,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
208,203,167,540.0045,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
208,193,178,514.29,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
208,187,169,12.857249999999999,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
208,186,169,12.857249999999999,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
209,255,167,2784.9651999999996,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
209,193,178,2360.14,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
209,186,169,212.4126,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
209,187,169,212.4126,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
210,247,167,809.9992000000001,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
210,193,178,686.44,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
210,186,169,61.77960000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
210,187,169,61.77960000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
211,285,167,2364.0002,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
211,193,178,2003.39,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
211,186,169,180.3051,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
211,187,169,180.3051,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
212,246,167,2122.0884,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
212,193,178,1798.38,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
212,186,169,161.85420000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
212,187,169,161.85420000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
213,202,167,223.37400000000002,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
213,193,178,189.3,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
213,186,169,17.037,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
213,187,169,17.037,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
214,286,167,3000.8934,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
214,193,178,2543.13,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
214,186,169,228.88170000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
214,187,169,228.88170000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
215,202,167,2033.0576,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
215,193,178,1815.23,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
215,186,169,108.91380000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
215,187,169,108.91380000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
326,203,167,588.0058,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
326,193,178,498.31,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
326,186,169,44.8479,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
326,187,169,44.8479,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
216,202,167,431.99800000000005,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
216,193,178,366.1,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
216,186,169,32.949,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
216,187,169,32.949,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
217,203,167,1884.0045,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
217,193,178,1794.29,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
217,187,169,44.85725,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
217,186,169,44.85725,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
218,203,167,582.2356,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
218,193,178,493.42,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
218,186,169,44.407799999999995,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
218,187,169,44.407799999999995,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
219,206,167,6990,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
219,193,178,6990,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
220,289,167,1244.8764,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
220,193,178,1054.98,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
220,186,169,94.9482,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
220,187,169,94.9482,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
221,198,167,2429.797,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
221,193,178,2059.15,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
221,186,169,185.32350000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
221,187,169,185.32350000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
222,211,167,3657.5162,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
222,193,178,3099.59,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
222,186,169,278.9631,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
222,187,169,278.9631,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
223,290,167,32028.9642,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
223,193,178,27143.19,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
223,186,169,2442.8871,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
223,187,169,2442.8871,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
224,196,167,655.9952000000001,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
224,193,178,585.71,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
224,186,169,35.1426,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
224,187,169,35.1426,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
225,196,167,2396.875,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
225,193,178,2031.25,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
225,186,169,182.8125,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
225,187,169,182.8125,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
226,277,167,2037,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
226,193,178,1818.75,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
226,186,169,109.125,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
226,187,169,109.125,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
227,277,167,6334.121999999999,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
227,193,178,5367.9,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
227,186,169,483.111,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
227,187,169,483.111,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
228,209,167,2960.0025,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
228,193,178,2819.05,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
228,187,169,70.47625,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
228,186,169,70.47625,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
229,209,167,21686.9968,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
229,193,178,19363.39,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
229,186,169,1161.8034,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
229,187,169,1161.8034,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
230,209,167,32579.3162,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
230,193,178,27609.59,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
230,186,169,2484.8631,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
230,187,169,2484.8631,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
231,207,167,3921.2432,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
231,193,178,3501.11,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
231,186,169,210.0666,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
231,187,169,210.0666,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
232,238,167,3371.7556,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
232,193,178,2857.42,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
232,186,169,257.1678,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
232,187,169,257.1678,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
233,290,167,1249.4384,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
233,193,178,1115.57,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
233,186,169,66.9342,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
233,187,169,66.9342,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
234,290,167,6970.1066,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
234,193,178,5906.87,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
234,186,169,531.6183,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
234,187,169,531.6183,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
235,232,167,25379.9946,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
235,193,178,21508.47,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
235,186,169,1935.7623,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
235,187,169,1935.7623,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
236,275,167,28303.196799999998,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
236,193,178,23985.76,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
236,186,169,2158.7183999999997,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
236,187,169,2158.7183999999997,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
237,260,167,1140.9776,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
237,193,178,1018.73,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
237,186,169,61.1238,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
237,187,169,61.1238,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
238,198,167,3925.005,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
238,193,178,3738.1,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
238,187,169,93.4525,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
238,186,169,93.4525,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
239,295,167,1823.9968,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
239,193,178,1545.76,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
239,186,169,139.1184,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
239,187,169,139.1184,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
240,263,167,1399.9965,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
240,193,178,1333.33,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
240,187,169,33.33325,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
240,186,169,33.33325,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
241,275,167,5169.7334,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
241,193,178,4381.13,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
241,186,169,394.3017,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
241,187,169,394.3017,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
242,291,167,1839.9858,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
242,193,178,1559.31,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
242,186,169,140.3379,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
242,187,169,140.3379,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
243,230,167,840,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
243,193,178,800,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
243,187,169,20,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
243,186,169,20,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
244,230,167,274.1848,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
244,193,178,232.36,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
244,186,169,20.9124,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
244,187,169,20.9124,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
245,292,167,1058.401,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
245,193,178,896.95,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
245,186,169,80.7255,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
245,187,169,80.7255,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
246,293,167,782.6,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
246,193,178,698.75,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
246,186,169,41.925,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
246,187,169,41.925,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
247,293,167,952.3898,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
247,193,178,807.11,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
247,186,169,72.6399,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
247,187,169,72.6399,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
248,249,167,6801.2,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
248,193,178,6072.5,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
248,186,169,364.35,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
248,187,169,364.35,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
249,240,167,3540,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
249,193,178,3540,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
250,240,167,997.1944000000001,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
250,193,178,845.08,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
250,186,169,76.05720000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
250,187,169,76.05720000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
251,294,167,1132.9248,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
251,193,178,1011.54,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
251,186,169,60.6924,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
251,187,169,60.6924,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
252,247,167,3540,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
252,193,178,3540,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
253,239,167,1862.4058,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
253,193,178,1578.31,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
253,186,169,142.0479,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
253,187,169,142.0479,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
254,296,167,1510.0049999999999,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
254,193,178,1438.1,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
254,187,169,35.9525,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
254,186,169,35.9525,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
255,202,167,314.175,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
255,193,178,266.25,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
255,186,169,23.9625,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
255,187,169,23.9625,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
256,224,167,999.999,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
256,193,178,952.38,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
256,187,169,23.8095,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
256,186,169,23.8095,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
257,197,167,24434.8496,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
257,193,178,21816.83,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
257,186,169,1309.0098,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
257,187,169,1309.0098,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
258,197,167,2469.5984000000003,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
258,193,178,2092.88,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
258,186,169,188.35920000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
258,187,169,188.35920000000002,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
259,276,167,1493.9979999999998,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
259,193,178,1266.1,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
259,186,169,113.949,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
259,187,169,113.949,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
260,202,167,1669.5,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
260,193,178,1590,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
260,187,169,39.75,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
260,186,169,39.75,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
261,202,167,1052.3072,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
261,193,178,939.56,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
261,186,169,56.373599999999996,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
261,187,169,56.373599999999996,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
262,202,167,693.6984,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
262,193,178,587.88,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
262,186,169,52.9092,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
262,187,169,52.9092,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
263,209,167,11822.5262,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
263,193,178,10019.09,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
263,186,169,901.7180999999999,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
263,187,169,901.7180999999999,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
264,221,167,1991.663,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
264,193,178,1687.85,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
264,186,169,151.9065,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
264,187,169,151.9065,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
265,280,167,3509.438,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
265,193,178,2974.1,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
265,186,169,267.669,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
265,187,169,267.669,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
266,209,167,16500.004500000003,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
266,193,178,15714.29,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
266,187,169,392.8572500000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
266,186,169,392.8572500000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
267,240,167,3181.6812,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
267,193,178,2696.34,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
267,186,169,242.6706,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
267,187,169,242.6706,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
268,297,167,1560.0031999999999,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
268,193,178,1392.86,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
268,186,169,83.5716,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
268,187,169,83.5716,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
269,298,167,3540,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
269,193,178,3540,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
270,255,167,4211.538,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
270,193,178,3569.1,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
270,186,169,321.219,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
270,187,169,321.219,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
271,295,167,8102.64,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
271,193,178,7234.5,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
271,186,169,434.07,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
271,187,169,434.07,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
272,230,167,2400.2144,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
272,193,178,2034.08,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
272,186,169,183.0672,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
272,187,169,183.0672,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
273,292,167,1217.8768,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
273,193,178,1087.39,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
273,186,169,65.24340000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
273,187,169,65.24340000000001,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
274,292,167,2354.4776,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
274,193,178,1995.32,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
274,186,169,179.5788,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
274,187,169,179.5788,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
275,206,167,6832.0035,false,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
275,193,178,6506.67,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
275,187,169,162.66674999999998,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
275,186,169,162.66674999999998,true,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
